City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
468,Tessalit,20.1986,1.0114,66.04,16,81,10.87,ML,2022-01-30 01:27:16,broken clouds
469,Shimoda,34.6667,138.95,46.76,55,100,12.12,JP,2022-01-30 01:17:45,overcast clouds
470,Devarkonda,16.7,78.9333,61.02,39,100,0.43,IN,2022-01-30 01:27:17,overcast clouds
471,Thaba-Tseka,-29.522,28.6084,53.26,65,0,2.57,LS,2022-01-30 01:27:17,clear sky
472,Jaisalmer,26.9147,70.9181,59.5,28,2,5.91,IN,2022-01-30 01:27:18,clear sky
473,Mandalgovi,45.7625,106.2708,-0.45,81,100,19.6,MN,2022-01-30 01:17:21,overcast clouds
474,Kiruna,67.8557,20.2251,9.52,85,100,0.0,SE,2022-01-30 01:27:18,overcast clouds
475,Vitim,59.4511,112.5578,-9.26,99,99,3.02,RU,2022-01-30 01:27:18,overcast clouds
476,Le Pradet,43.1066,6.0172,43.68,100,3,5.75,FR,2022-01-30 01:27:19,clear sky
477,Chernyshevskiy,63.0128,112.4714,-24.34,100,17,3.27,RU,2022-01-30 01:19:01,few clouds
478,Sandane,61.7728,6.215,40.62,95,100,14.5,NO,2022-01-30 01:27:19,overcast clouds
479,Villamontes,-21.25,-63.5,71.64,57,4,2.91,BO,2022-01-30 01:27:19,clear sky
480,Ugoofaaru,5.6667,73.0,82.18,68,89,15.64,MV,2022-01-30 01:17:52,overcast clouds
481,Kavaratti,10.5669,72.642,80.82,71,92,8.39,IN,2022-01-30 01:17:29,overcast clouds
482,Omboue,-1.5746,9.2618,77.95,90,100,5.28,GA,2022-01-30 01:17:22,overcast clouds
483,Passos,-20.7189,-46.6097,68.14,92,100,0.98,BR,2022-01-30 01:27:20,light rain
484,Mackay,-21.15,149.2,88.68,73,57,14.34,AU,2022-01-30 01:17:58,broken clouds
485,Stephenville,32.2207,-98.2023,56.25,23,0,4.61,US,2022-01-30 01:25:20,clear sky
486,Lobito,-12.3481,13.5456,76.84,85,100,4.83,AO,2022-01-30 01:27:20,overcast clouds
487,Cheremukhovo,60.3484,59.9851,-0.53,99,100,1.48,RU,2022-01-30 01:27:21,overcast clouds
488,Griffith,41.5284,-87.4237,22.91,66,40,1.01,US,2022-01-30 01:24:38,scattered clouds
489,Mogadouro,41.3403,-6.7119,30.78,50,3,4.72,PT,2022-01-30 01:27:21,clear sky
490,Gull Lake,50.1001,-108.4847,23.36,80,100,7.56,CA,2022-01-30 01:27:22,overcast clouds
491,Cartagena,10.3997,-75.5144,78.42,73,0,9.22,CO,2022-01-30 01:14:16,clear sky
492,Valdemarpils,57.3707,22.5919,40.42,95,100,13.4,LV,2022-01-30 01:27:22,overcast clouds
493,Loa Janan,-0.583,117.095,81.34,74,100,1.57,ID,2022-01-30 01:27:22,overcast clouds
494,Kushima,31.4583,131.2333,48.24,79,100,3.49,JP,2022-01-30 01:27:23,overcast clouds
495,Yar-Sale,66.8333,70.8333,-9.9,98,84,8.41,RU,2022-01-30 01:27:23,broken clouds
496,Madimba,-10.4,40.3333,75.04,90,79,5.66,TZ,2022-01-30 01:27:13,moderate rain
497,Longonjo,-12.9067,15.2533,62.46,98,100,3.76,AO,2022-01-30 01:27:23,overcast clouds
498,Formosa,-26.1775,-58.1781,76.98,57,0,5.75,AR,2022-01-30 01:27:24,clear sky
499,Novouzensk,50.4592,48.1431,32.83,98,100,16.98,RU,2022-01-30 01:27:24,light snow
500,Necochea,-38.5473,-58.7368,75.04,60,0,17.72,AR,2022-01-30 01:18:53,clear sky
501,Korla,41.7597,86.1469,23.14,55,100,8.25,CN,2022-01-30 01:27:24,overcast clouds
502,Sokoni,-6.4333,39.55,79.68,75,100,10.89,TZ,2022-01-30 01:27:25,overcast clouds
503,Ushtobe,45.2514,77.9838,26.96,94,100,7.05,KZ,2022-01-30 01:27:25,overcast clouds
504,Manacor,39.5696,3.2096,45.52,65,0,3.02,ES,2022-01-30 01:27:25,clear sky
505,Lazaro Cardenas,17.9583,-102.2,77.2,74,0,5.39,MX,2022-01-30 01:26:01,clear sky
506,Santa Rosa,14.3122,121.1114,84.85,71,15,6.08,PH,2022-01-30 01:17:40,few clouds
507,Ola,59.5833,151.2833,16.84,78,100,11.61,RU,2022-01-30 01:27:26,overcast clouds
508,Pascagoula,30.3658,-88.5561,39.04,76,0,0.0,US,2022-01-30 01:27:26,clear sky
509,Nabire,-3.3667,135.4833,83.93,66,100,0.94,ID,2022-01-30 01:27:26,overcast clouds
510,Hasanabad,36.5465,61.0543,40.69,78,84,3.8,IR,2022-01-30 01:27:27,broken clouds
511,Katangli,51.7102,143.2326,-5.1,80,98,4.76,RU,2022-01-30 01:27:27,overcast clouds
512,Namibe,-15.1961,12.1522,70.57,76,100,5.73,AO,2022-01-30 01:27:27,overcast clouds
513,Sinnamary,5.3833,-52.95,75.87,87,18,7.67,GF,2022-01-30 01:27:28,few clouds
514,Kawalu,-7.3817,108.2082,76.17,89,100,0.85,ID,2022-01-30 01:19:07,overcast clouds
515,Caravelas,-17.7125,-39.2481,78.58,82,12,10.67,BR,2022-01-30 01:25:09,few clouds
516,Hurghada,27.2574,33.8129,55.13,53,0,12.71,EG,2022-01-30 01:23:44,clear sky
517,Haines Junction,60.7522,-137.5108,12.15,79,100,3.44,CA,2022-01-30 01:27:28,overcast clouds
518,Palmer,42.1584,-72.3287,13.98,75,100,3.0,US,2022-01-30 01:27:29,overcast clouds
519,Goundam,16.4145,-3.6708,69.84,14,5,11.63,ML,2022-01-30 01:27:29,clear sky
520,Glendive,47.1053,-104.7125,31.62,74,0,0.0,US,2022-01-30 01:27:29,clear sky
521,Zapolyarnyy,69.4154,30.8136,-1.12,100,91,1.43,RU,2022-01-30 01:27:29,overcast clouds
522,Xuddur,4.1213,43.8894,66.63,68,11,14.7,SO,2022-01-30 01:27:30,few clouds
523,Nanortalik,60.1432,-45.2371,20.68,69,100,27.87,GL,2022-01-30 01:24:43,light snow
524,Marevo,57.3146,32.0804,23.18,83,100,16.46,RU,2022-01-30 01:27:30,snow
525,Eskilstuna,59.3666,16.5077,36.03,91,100,15.99,SE,2022-01-30 01:27:31,light snow
526,Teofilo Otoni,-17.8575,-41.5053,72.39,82,100,2.33,BR,2022-01-30 01:27:31,overcast clouds
527,Artyom,40.4723,50.333,26.74,63,9,8.77,AZ,2022-01-30 01:27:31,clear sky
528,Spas,48.8899,24.0629,31.53,72,100,25.14,UA,2022-01-30 01:27:31,overcast clouds
529,Lakki Marwat,32.6079,70.9114,51.8,48,6,1.92,PK,2022-01-30 01:27:32,clear sky
530,Middelburg,-25.7751,29.4648,60.69,88,100,8.14,ZA,2022-01-30 01:27:32,overcast clouds
531,Maksatikha,57.797,35.8825,18.05,93,100,8.93,RU,2022-01-30 01:27:32,overcast clouds
532,Pombas,17.1503,-25.0201,67.78,67,100,14.16,CV,2022-01-30 01:27:33,overcast clouds
533,Naze,28.3667,129.4833,58.12,77,99,12.93,JP,2022-01-30 01:27:33,overcast clouds
534,Matagami,49.7502,-77.6328,-5.69,84,0,3.44,CA,2022-01-30 01:27:33,clear sky
535,Ndjole,-0.1783,10.7649,74.93,96,100,2.19,GA,2022-01-30 01:27:34,overcast clouds
536,Pueblo Bello,8.2041,-76.526,77.5,96,10,1.57,CO,2022-01-30 01:27:34,clear sky
537,Roshchino,60.2519,29.6085,27.05,94,100,20.18,RU,2022-01-30 01:27:35,snow
538,Nanchong,30.7951,106.0847,41.9,77,67,2.8,CN,2022-01-30 01:27:35,broken clouds
539,Tarakan,3.3,117.6333,80.1,89,75,6.91,ID,2022-01-30 01:27:35,broken clouds
540,Cayenne,4.9333,-52.3333,79.09,85,20,5.01,GF,2022-01-30 01:27:36,few clouds
541,Goderich,43.7501,-81.7165,14.92,67,100,8.05,CA,2022-01-30 01:27:36,overcast clouds
542,Houma,29.5958,-90.7195,45.0,56,0,5.75,US,2022-01-30 01:17:58,clear sky
543,Cairns,-16.9167,145.7667,90.95,83,100,1.14,AU,2022-01-30 01:27:21,overcast clouds
544,Wajima,37.4,136.9,34.48,80,75,4.61,JP,2022-01-30 01:27:36,broken clouds
545,Mindelo,16.8901,-24.9804,69.35,64,75,20.71,CV,2022-01-30 01:27:37,broken clouds
546,Magalia,39.8121,-121.5783,54.95,52,30,3.13,US,2022-01-30 01:27:37,scattered clouds
547,Port Hawkesbury,45.6169,-61.3485,49.12,99,100,5.99,CA,2022-01-30 01:27:37,mist
548,Port Said,31.2565,32.2841,56.26,68,6,7.83,EG,2022-01-30 01:27:38,clear sky
549,Moron,-34.6534,-58.6198,77.99,75,51,1.01,AR,2022-01-30 01:27:38,broken clouds
550,Leh,34.1667,77.5833,-4.05,96,100,2.44,IN,2022-01-30 01:18:30,overcast clouds
551,Yenagoa,4.9247,6.2642,73.06,75,100,0.4,NG,2022-01-30 01:27:38,overcast clouds
552,Kapoeta,4.7717,33.5903,78.76,30,7,4.07,SS,2022-01-30 01:27:39,clear sky
553,Pacific Grove,36.6177,-121.9166,63.0,65,0,1.01,US,2022-01-30 01:24:46,clear sky
554,Melo,-32.3667,-54.1833,65.23,67,0,11.32,UY,2022-01-30 01:27:39,clear sky
555,Lola,7.8,-8.5333,70.05,29,19,2.93,GN,2022-01-30 01:27:39,few clouds
556,Kudahuvadhoo,2.6708,72.8944,81.1,73,100,9.37,MV,2022-01-30 01:27:40,overcast clouds
557,Antiguo Morelos,22.5495,-99.0812,61.45,52,60,5.68,MX,2022-01-30 01:27:40,broken clouds
558,Hofn,64.2539,-15.2082,31.46,60,100,6.71,IS,2022-01-30 01:27:40,overcast clouds
559,Taiyuan,37.8694,112.5603,21.06,86,6,2.24,CN,2022-01-30 01:27:41,mist
560,Magdagachi,53.45,125.8,0.84,70,60,7.2,RU,2022-01-30 01:19:05,broken clouds
561,Turkistan,43.0,68.0,28.04,74,0,5.55,KZ,2022-01-30 01:27:41,clear sky
562,Kidal,18.4411,1.4078,65.88,15,12,12.53,ML,2022-01-30 01:27:41,few clouds
563,Fairbanks,64.8378,-147.7164,-13.0,74,0,0.0,US,2022-01-30 01:25:09,clear sky
564,Portsoy,57.6814,-2.6896,40.95,67,14,15.01,GB,2022-01-30 01:27:42,few clouds
565,Fallon,39.4735,-118.7774,44.28,33,20,5.75,US,2022-01-30 01:27:42,few clouds
566,Mayo,38.8876,-76.5119,24.08,43,0,11.01,US,2022-01-30 01:27:43,clear sky
567,Anchorage,61.2181,-149.9003,29.32,81,100,4.0,US,2022-01-30 01:26:50,overcast clouds
568,Vangaindrano,-23.35,47.6,73.04,85,0,5.06,MG,2022-01-30 01:27:43,clear sky
569,Puerto Escondido,15.85,-97.0667,81.43,65,40,0.0,MX,2022-01-30 01:18:54,scattered clouds
570,Jieshi,22.8134,115.8257,53.94,70,97,14.72,CN,2022-01-30 01:27:44,overcast clouds
571,Ponta Delgada,37.7333,-25.6667,57.51,71,20,3.44,PT,2022-01-30 01:27:44,few clouds
572,Namie,37.4833,141.0,40.96,54,100,13.85,JP,2022-01-30 01:27:44,overcast clouds
573,Berlevag,70.8578,29.0864,21.11,76,74,2.37,NO,2022-01-30 01:25:16,broken clouds
574,Sept-Iles,50.2001,-66.3821,8.06,58,100,8.01,CA,2022-01-30 01:27:45,overcast clouds
575,Barreirinhas,-2.7469,-42.8264,75.18,86,100,3.38,BR,2022-01-30 01:27:45,moderate rain
576,Maceio,-9.6658,-35.7353,78.24,83,40,2.3,BR,2022-01-30 01:27:45,scattered clouds
577,Altamont,42.2068,-121.7372,46.24,36,0,0.0,US,2022-01-30 01:27:46,clear sky
578,Nautla,20.2167,-96.7833,57.16,76,100,7.81,MX,2022-01-30 01:27:46,overcast clouds
579,Dali,25.7,100.1833,38.57,61,0,0.65,CN,2022-01-30 01:27:46,clear sky
580,Chanute,37.6792,-95.4572,47.48,36,0,0.0,US,2022-01-30 01:27:47,clear sky
581,Barra Do Bugres,-15.0725,-57.1811,72.77,96,100,2.24,BR,2022-01-30 01:27:47,overcast clouds
582,Saint-Maximin-La-Sainte-Baume,43.4521,5.8622,40.68,65,0,3.56,FR,2022-01-30 01:27:47,clear sky
583,Roald,62.5833,6.1333,41.32,60,75,25.32,NO,2022-01-30 01:27:48,broken clouds
584,Dongzhen,22.3797,110.9389,52.27,71,1,6.64,CN,2022-01-30 01:27:48,clear sky
585,Amahai,-3.3333,128.9167,85.05,65,100,4.65,ID,2022-01-30 01:27:48,overcast clouds
586,Virginia Beach,36.8529,-75.978,28.45,49,0,5.01,US,2022-01-30 01:27:13,clear sky
587,Flin Flon,54.7682,-101.865,-7.4,100,77,1.95,CA,2022-01-30 01:27:49,broken clouds
588,Varhaug,58.6147,5.6457,40.89,75,72,46.8,NO,2022-01-30 01:27:49,broken clouds
589,Labuhan,-6.8844,112.2051,81.64,77,96,5.57,ID,2022-01-30 01:18:22,overcast clouds
590,Galesong,-5.3166,119.3661,80.62,77,100,5.57,ID,2022-01-30 01:27:49,overcast clouds
591,Urumqi,43.801,87.6005,-4.85,84,75,2.24,CN,2022-01-30 01:27:50,mist
592,Ouesso,1.6136,16.0517,69.35,34,100,1.86,CG,2022-01-30 01:27:50,overcast clouds
593,Heerenveen,52.95,5.9333,44.06,75,8,24.56,NL,2022-01-30 01:27:50,clear sky
594,Zambezi,-13.5432,23.1047,63.84,96,100,4.45,ZM,2022-01-30 01:27:51,overcast clouds
595,Dinghai,26.2847,119.7936,47.32,84,100,15.32,CN,2022-01-30 01:27:51,overcast clouds
596,Erzin,36.9559,36.2,43.32,75,100,6.69,TR,2022-01-30 01:27:51,overcast clouds
597,Imbituba,-28.24,-48.6703,68.83,82,100,5.77,BR,2022-01-30 01:27:51,overcast clouds
598,San Pablo,14.0669,121.3258,84.81,71,27,3.18,PH,2022-01-30 01:23:42,scattered clouds
599,Prenzlau,53.3167,13.8667,43.21,69,100,34.31,DE,2022-01-30 01:27:52,overcast clouds
600,Tiarei,-17.5333,-149.3333,80.62,75,71,9.6,PF,2022-01-30 01:27:52,light rain
601,Comodoro Rivadavia,-45.8667,-67.5,69.66,37,0,29.93,AR,2022-01-30 01:27:53,clear sky
602,Tura,25.5198,90.2201,49.48,67,0,2.24,IN,2022-01-30 01:18:05,clear sky
603,Merauke,-8.4667,140.3333,82.29,75,100,8.48,ID,2022-01-30 01:27:53,light rain
604,Acajutla,13.5928,-89.8275,78.8,67,33,1.61,SV,2022-01-30 01:27:53,scattered clouds
605,Quepos,9.4236,-84.1652,81.7,83,23,3.89,CR,2022-01-30 01:27:54,few clouds
606,Kisangani,0.5167,25.2,67.6,52,13,1.25,CD,2022-01-30 01:27:54,few clouds
607,Nivelles,50.5983,4.3285,44.55,86,20,4.61,BE,2022-01-30 01:27:54,few clouds
608,Maragogi,-9.0122,-35.2225,75.85,81,99,4.56,BR,2022-01-30 01:27:54,overcast clouds
609,Tataru,45.1,26.3333,20.8,63,93,5.12,RO,2022-01-30 01:27:55,overcast clouds
610,Ubinskoye,55.3068,79.6802,-1.12,91,84,8.43,RU,2022-01-30 01:27:55,broken clouds
611,Chimoio,-19.1164,33.4833,71.46,100,75,2.19,MZ,2022-01-30 01:27:56,broken clouds
612,Luba,3.4568,8.5547,73.29,76,100,2.93,GQ,2022-01-30 01:27:56,overcast clouds
613,Chake Chake,-5.2459,39.7666,76.14,82,100,4.79,TZ,2022-01-30 01:27:56,overcast clouds
614,Central Point,42.376,-122.9164,56.7,44,0,1.01,US,2022-01-30 01:27:57,clear sky
615,Belen,36.4891,36.2233,33.94,75,75,11.5,TR,2022-01-30 01:27:57,broken clouds
616,Sangar,63.9242,127.4739,-35.0,98,77,3.42,RU,2022-01-30 01:27:57,broken clouds
617,Camacupa,-12.0167,17.4833,62.01,94,100,3.11,AO,2022-01-30 01:27:57,overcast clouds
618,Dukat,62.55,155.55,-4.07,99,100,4.09,RU,2022-01-30 01:27:58,overcast clouds
619,Mariental,-24.6333,17.9667,72.21,65,64,12.21,NA,2022-01-30 01:27:58,moderate rain
620,Thinadhoo,0.5333,72.9333,81.23,72,99,5.06,MV,2022-01-30 01:27:58,overcast clouds
621,Kyra,49.5776,111.9753,-8.34,94,5,4.92,RU,2022-01-30 01:27:59,clear sky
622,Kamennogorsk,60.9545,29.1339,25.84,92,100,14.58,RU,2022-01-30 01:27:59,snow
623,Pahalgam,34.0333,75.3333,17.56,65,0,13.04,IN,2022-01-30 01:27:59,clear sky
624,Warragul,-38.1667,145.9333,84.18,86,100,6.58,AU,2022-01-30 01:28:00,overcast clouds
625,Manica,49.0,-1.1667,47.61,97,6,3.83,FR,2022-01-30 01:28:00,clear sky
626,Suluq,31.6682,20.2521,51.58,53,85,23.78,LY,2022-01-30 01:28:00,overcast clouds
627,Almeirim,-1.5233,-52.5817,72.3,99,100,4.79,BR,2022-01-30 01:19:09,overcast clouds
628,Kant,27.8,79.8,47.46,78,0,8.23,IN,2022-01-30 01:28:01,clear sky
629,Ligayan,4.6533,119.4706,81.57,70,97,3.36,PH,2022-01-30 01:28:01,overcast clouds
630,Atherton,53.5237,-2.4935,44.35,82,54,4.0,GB,2022-01-30 01:28:02,broken clouds
631,Skovorodino,53.9833,123.9167,-4.83,81,23,4.07,RU,2022-01-30 01:28:02,few clouds
632,La Asuncion,11.0333,-63.8628,78.53,78,94,8.05,VE,2022-01-30 01:28:02,overcast clouds
633,Salinopolis,-0.6136,-47.3561,76.08,87,100,7.54,BR,2022-01-30 01:25:17,light rain
634,Belmonte,-15.8631,-38.8828,77.5,82,70,10.54,BR,2022-01-30 01:18:52,broken clouds
635,Sidi Bin Nur,35.5333,10.9167,48.79,77,0,12.93,TN,2022-01-30 01:28:03,clear sky
636,Araria,26.15,87.5167,50.13,61,1,5.3,IN,2022-01-30 01:28:03,clear sky
637,Quelimane,-17.8786,36.8883,73.06,93,1,2.17,MZ,2022-01-30 01:28:03,clear sky
638,Forio,40.7342,13.8646,47.82,74,90,4.0,IT,2022-01-30 01:28:03,overcast clouds
639,Benicarlo,40.4165,0.4271,49.57,48,0,2.57,ES,2022-01-30 01:28:04,clear sky
640,Blythe,33.6103,-114.5964,66.65,8,0,11.5,US,2022-01-30 01:28:04,clear sky
641,Beringovskiy,63.05,179.3167,-8.99,99,75,3.0,RU,2022-01-30 01:28:04,broken clouds
642,Yakima,46.4665,-120.6678,30.83,83,100,0.0,US,2022-01-30 01:26:24,overcast clouds
643,Fukue,32.6881,128.8419,48.56,46,75,9.22,JP,2022-01-30 01:28:05,broken clouds
644,Vaulx-En-Velin,45.7833,4.9333,39.88,93,100,5.75,FR,2022-01-30 01:28:05,mist
645,Jardim,-21.4803,-56.1381,78.64,68,100,3.0,BR,2022-01-30 01:28:06,overcast clouds
646,Utete,-7.986,38.758,72.82,99,100,1.7,TZ,2022-01-30 01:28:06,overcast clouds
647,Nouakchott,18.0858,-15.9785,66.13,65,100,15.1,MR,2022-01-30 01:28:06,overcast clouds
648,Juneau,58.3019,-134.4197,36.21,91,100,9.22,US,2022-01-30 01:17:43,light snow
649,Deputatskiy,69.3,139.9,-19.79,96,99,2.15,RU,2022-01-30 01:28:07,overcast clouds
650,Bajos De Haina,18.4154,-70.0332,78.33,84,20,0.0,DO,2022-01-30 01:28:07,few clouds
651,Rongcheng,30.634,117.8517,34.81,91,100,2.19,CN,2022-01-30 01:28:07,overcast clouds
652,Guilin,25.2819,110.2864,41.11,77,16,8.66,CN,2022-01-30 01:28:08,few clouds
653,Hatillo,18.4863,-66.8254,77.11,78,0,3.0,PR,2022-01-30 01:28:08,clear sky
654,Windhoek,-22.5594,17.0832,65.1,100,63,4.61,NA,2022-01-30 01:28:08,moderate rain
655,Wanaka,-44.7,169.15,76.1,35,100,1.99,NZ,2022-01-30 01:28:09,light rain
656,West Bay,19.3667,-81.4167,75.27,68,75,1.01,KY,2022-01-30 01:28:09,broken clouds
657,Arequipa,-16.3989,-71.535,51.87,87,0,2.3,PE,2022-01-30 01:26:10,clear sky
658,Trairi,-3.2778,-39.2689,78.31,78,100,9.15,BR,2022-01-30 01:28:09,overcast clouds
659,Birkeland,58.3309,8.2323,42.35,56,1,20.71,NO,2022-01-30 01:28:10,clear sky
660,Dimbokro,6.6451,-4.7048,72.39,46,100,1.03,CI,2022-01-30 01:28:10,overcast clouds
661,Shunyi,40.125,116.6453,22.95,74,0,4.47,CN,2022-01-30 01:28:10,clear sky
662,Manggar,-2.8833,108.2667,80.71,75,100,4.88,ID,2022-01-30 01:28:11,overcast clouds
663,Lac Du Bonnet,50.2536,-96.0612,7.57,97,99,5.77,CA,2022-01-30 01:28:11,overcast clouds
664,Alta Floresta,-9.8756,-56.0861,69.51,99,100,2.91,BR,2022-01-30 01:28:11,moderate rain
665,Maunabo,18.0072,-65.8993,75.04,87,25,5.06,PR,2022-01-30 01:28:11,scattered clouds
666,Collecchio,44.754,10.2184,38.55,86,89,4.41,IT,2022-01-30 01:28:12,overcast clouds
667,Ingham,42.6,-84.3833,17.24,61,0,0.0,US,2022-01-30 01:28:12,clear sky
668,Mao,39.8885,4.2658,45.16,87,0,5.75,ES,2022-01-30 01:28:12,clear sky
669,Lavrentiya,65.5833,-171.0,-2.2,86,3,3.51,RU,2022-01-30 01:28:13,clear sky
670,Aykhal,66.0,111.5,-20.24,100,5,5.53,RU,2022-01-30 01:18:45,clear sky
671,Novyy Urgal,51.0736,132.5642,-25.55,96,65,0.89,RU,2022-01-30 01:28:13,broken clouds
672,Novikovo,51.1537,37.8879,21.2,95,96,8.57,RU,2022-01-30 01:28:13,snow
673,Yerbogachen,61.2767,108.0108,-10.57,99,100,3.18,RU,2022-01-30 01:28:14,overcast clouds
674,Bud,39.447,-86.1758,22.98,64,91,6.38,US,2022-01-30 01:28:14,overcast clouds
675,Lethem,3.3803,-59.7968,82.83,46,85,10.92,GY,2022-01-30 01:28:14,overcast clouds
676,Lima,-12.0432,-77.0282,72.9,69,20,12.66,PE,2022-01-30 01:26:29,few clouds
677,Mercedes,-34.6515,-59.4307,75.85,62,100,10.8,AR,2022-01-30 01:28:09,overcast clouds
678,Fortuna,40.5982,-124.1573,54.09,80,3,2.15,US,2022-01-30 01:28:15,clear sky
679,Manacapuru,-3.2997,-60.6206,75.78,95,100,4.81,BR,2022-01-30 01:28:15,light rain
680,Baniachang,24.5167,91.3667,51.31,68,0,3.78,BD,2022-01-30 01:28:15,clear sky
681,Huejuquilla El Alto,22.6,-103.8667,61.45,31,0,8.23,MX,2022-01-30 01:28:16,clear sky
682,Naberera,-4.2,36.9333,62.04,96,100,4.34,TZ,2022-01-30 01:28:16,moderate rain
683,Dalaba,10.7,-12.25,66.69,24,97,4.21,GN,2022-01-30 01:28:16,overcast clouds
684,North Myrtle Beach,33.816,-78.68,32.29,54,0,4.61,US,2022-01-30 01:25:55,clear sky
685,Muli,2.9167,73.5667,81.28,73,31,9.75,MV,2022-01-30 01:28:17,scattered clouds
686,Tsuruoka,38.7217,139.8217,33.84,69,75,17.27,JP,2022-01-30 01:28:17,light snow
687,Apatou,5.155,-54.3472,71.29,98,8,2.51,GF,2022-01-30 01:28:17,clear sky
688,Srednekolymsk,67.45,153.6833,-25.04,100,60,4.03,RU,2022-01-30 01:28:18,broken clouds
689,Juba,4.8517,31.5825,74.01,33,10,3.69,SS,2022-01-30 01:25:10,clear sky
690,Zhangye,38.9342,100.4517,13.69,53,8,1.7,CN,2022-01-30 01:28:18,clear sky
691,Crateus,-5.1783,-40.6775,73.4,77,100,2.93,BR,2022-01-30 01:28:18,overcast clouds
692,Milot,19.6167,-72.2167,73.9,81,4,5.17,HT,2022-01-30 01:28:18,clear sky
693,Maldonado,-34.6667,-54.9167,69.19,77,3,9.26,UY,2022-01-30 01:18:27,clear sky
694,Olafsvik,64.8945,-23.7142,37.56,65,100,21.97,IS,2022-01-30 01:28:19,overcast clouds
695,Gohpur,26.8833,93.6333,51.15,74,0,1.77,IN,2022-01-30 01:28:19,clear sky
696,Khash,28.2211,61.2158,47.08,67,0,4.23,IR,2022-01-30 01:28:20,clear sky
697,Amethi,26.15,81.8167,48.31,73,0,8.08,IN,2022-01-30 01:28:20,clear sky
698,Severo-Yeniseyskiy,60.3725,93.0408,-6.32,100,93,3.38,RU,2022-01-30 01:28:20,overcast clouds
699,Bali Chak,22.3667,87.55,55.2,50,0,4.92,IN,2022-01-30 01:28:20,clear sky
700,Storslett,69.7678,21.0247,16.38,73,76,7.78,NO,2022-01-30 01:28:21,broken clouds
701,Buchanan,5.8808,-10.0467,78.6,84,45,1.79,LR,2022-01-30 01:28:21,scattered clouds
702,Glasgow,55.8652,-4.2576,39.22,85,81,8.05,GB,2022-01-30 01:28:02,broken clouds
703,Mazabuka,-15.856,27.748,66.09,97,100,3.56,ZM,2022-01-30 01:28:21,light rain
